"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-02 17:54:36","BIA","REGISTRO","","","1552","87","","","","1","0","0","0","","",""
"2023-04-02 17:55:10","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","91","119","","","","","","","0","1"
"2023-04-02 17:55:14","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","92","119","","","","","","","1","0"
"2023-04-02 17:58:20","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","93","119","","","","","","","1","0"
"2023-04-02 17:58:21","BIA","REGISTRO","","","1572","88","","","","1","0","0","0","","",""
"2023-04-02 18:05:28","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","93","120","","","","","","","0","1"
"2023-04-02 18:06:27","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","93","121","","","","","","","0","1"
"2023-04-02 18:09:00","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","94","121","","","","","","","1","0"
"2023-04-02 18:20:52","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","94","122","","","","","","","0","1"
"2023-04-02 18:20:54","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","94","123","","","","","","","0","1"
"2023-04-02 18:21:01","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","94","124","","","","","","","0","1"
"2023-04-02 18:21:03","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","94","125","","","","","","","0","1"
"2023-04-02 18:21:07","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","94","126","","","","","","","0","1"
"2023-04-02 18:22:04","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","94","127","","","","","","","0","1"
"2023-04-02 18:24:25","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","94","129","","","","","","","0","1"
"2023-04-02 18:24:43","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","95","129","","","","","","","1","0"
